Date,Open,High,Low,Close,Adj Close,Volume
2014-03-06,124.890915,125.945251,124.699219,125.657707,105.497398,7284623
2014-03-07,126.184875,126.280724,124.459602,125.226387,105.135254,5693136
2014-03-10,125.178467,125.226387,123.836578,124.795067,104.773170,4645548
2014-03-11,124.890915,125.082619,123.453186,124.124130,104.209846,5188112
2014-03-12,123.069794,123.788658,122.830170,123.453186,103.646561,4896068
2014-03-13,124.603371,124.603371,120.817345,121.440361,101.956650,7901011
2014-03-14,121.009041,121.632057,120.242256,120.338104,101.031250,6147456
2014-03-17,121.056969,122.830170,121.009041,121.871681,102.318787,9517913
2014-03-18,122.303001,123.309418,122.063377,122.926018,103.203957,4963049
2014-03-19,122.878098,123.165642,120.338104,121.152817,101.715263,7354671
2014-03-20,121.584137,121.584137,120.386024,121.104897,101.675018,7451803
2014-03-21,123.117714,123.788658,121.440361,121.727905,102.198067,11509571
2014-03-24,122.159225,122.350929,120.769424,121.775833,102.238319,6499115
2014-03-25,122.590546,123.213562,121.679985,123.165642,103.405136,6500763
2014-03-26,123.644882,124.219978,122.686394,122.782249,103.083275,6641735
2014-03-27,122.590546,123.884506,122.255081,123.692810,103.847740,6183993
2014-03-28,124.124130,124.699219,123.549034,124.028282,104.129379,6195470
2014-03-31,124.699219,124.986771,123.692810,124.076202,104.169617,6695737
2014-04-01,123.788658,124.555450,123.405266,123.980354,104.089142,5946035
2014-04-02,124.219978,124.890915,123.980354,124.795067,104.773170,5509451
2014-04-03,125.322235,125.849403,124.842995,125.705635,105.537628,4644693
2014-04-04,126.376572,126.520348,124.555450,124.699219,104.692680,6915229
2014-04-07,124.363747,124.795067,123.357338,123.884506,104.008659,6351444
2014-04-08,123.453186,124.219978,123.021866,123.405266,103.606331,5616328
2014-04-09,123.932434,124.411674,122.638474,124.363747,104.411026,5253590
2014-04-10,125.034691,125.130539,122.542625,122.590546,102.922310,7573119
2014-04-11,122.255081,123.453186,121.871681,121.871681,102.318787,7787248
2014-04-14,122.590546,123.405266,121.871681,123.213562,103.445381,5230533
2014-04-15,123.021866,124.076202,122.590546,123.740730,103.887985,6319811
2014-04-16,124.651299,125.561859,124.076202,125.178467,105.095047,6989471
2014-04-17,126.855820,128.245621,126.759972,127.287140,106.865417,14535109
2014-04-21,127.622604,128.005997,127.287140,127.430908,106.986092,5243950
2014-04-22,127.958076,128.293549,127.335060,127.382988,106.945854,5800097
2014-04-23,127.335060,127.766380,126.472420,126.616196,106.302078,6169533
2014-04-24,126.712044,127.670532,125.705635,126.807892,106.463020,5337180
2014-04-25,127.335060,128.437317,127.239212,127.478836,107.026329,7042387
2014-04-28,128.053925,128.676941,127.143364,128.341476,107.750572,7212822
2014-04-29,128.581100,128.820724,127.430908,128.245621,107.670113,5774974
2014-04-30,128.437317,128.916565,127.718452,128.868637,108.193146,6085651
2014-05-01,128.101852,128.581100,127.670532,128.293549,107.710335,5379246
2014-05-02,128.293549,128.772797,127.766380,127.862228,107.348213,4898030
2014-05-05,127.910156,127.910156,126.999588,127.382988,106.945854,3461621
2014-05-06,127.047516,127.143364,125.513931,125.513931,105.376671,5223688
2014-05-07,125.897331,127.143364,125.897331,127.143364,106.744682,5074599
2014-05-08,126.903740,127.478836,126.041100,126.712044,106.382599,4358304
2014-05-09,127.287140,127.335060,126.089027,126.616196,106.302078,3638629
2014-05-12,127.382988,128.724869,127.047516,128.676941,108.032204,4947545
2014-05-13,128.868637,129.156189,128.293549,129.012421,108.313866,4274005
2014-05-14,128.964493,129.204117,127.814308,128.245621,107.670113,4327986
2014-05-15,128.053925,128.437317,126.136955,127.478836,107.026329,7049252
2014-05-16,126.951668,127.862228,126.376572,127.814308,107.307991,6018002
2014-05-19,127.239212,127.910156,126.903740,127.526756,107.066574,3782981
2014-05-20,127.526756,127.574684,125.322235,126.041100,105.819267,4898781
2014-05-21,126.376572,127.095436,126.280724,126.951668,106.583740,3639881
2014-05-22,126.616196,127.335060,126.089027,127.047516,106.664215,3261117
2014-05-23,127.239212,127.382988,126.664124,127.047516,106.664215,3095106
2014-05-27,127.239212,127.622604,126.759972,127.335060,106.905624,3822230
2014-05-28,127.287140,128.005997,127.143364,127.766380,107.267723,3798839
2014-05-29,127.910156,128.149780,127.239212,128.149780,107.589638,3135085
2014-05-30,127.670532,128.389404,127.478836,128.389404,107.790810,3950725
2014-06-02,128.005997,128.676941,127.526756,128.581100,107.951759,3573025
2014-06-03,128.197693,128.485245,127.814308,128.389404,107.790810,3889753
2014-06-04,128.149780,128.149780,127.191292,127.239212,106.825150,4166940
2014-06-05,127.191292,128.341476,126.759972,128.293549,107.710335,5225191
2014-06-06,128.389404,130.545990,128.245621,130.258453,109.360008,7039591
2014-06-09,129.683350,131.935806,129.443741,131.504486,110.406097,5901444
2014-06-10,130.881470,131.600327,130.545990,131.360703,110.285400,4557681
2014-06-11,130.929382,131.121094,129.683350,130.114670,109.239304,5158544
2014-06-12,129.875046,130.162598,128.868637,129.204117,108.474808,5371505
2014-06-13,128.820724,129.731277,128.820724,129.587509,108.796722,3992019
2014-06-16,129.156189,129.252029,128.197693,128.533173,107.911530,5567334
2014-06-17,128.389404,129.299957,127.862228,128.772797,108.112724,4444210
2014-06-18,128.820724,129.108261,127.910156,128.868637,108.193146,5474730
2014-06-19,127.766380,129.299957,127.766380,129.060333,109.247902,6594807
2014-06-20,129.491653,129.587509,128.772797,129.252029,109.410187,10382650
2014-06-23,129.635437,129.683350,127.478836,127.862228,108.233734,6519522
2014-06-24,127.766380,128.820724,127.047516,127.382988,107.828056,5512623
2014-06-25,126.855820,127.047516,126.232803,126.616196,107.178970,5479717
2014-06-26,126.807892,126.807892,125.561859,125.993179,106.651604,4832405
2014-06-27,125.993179,126.664124,125.705635,126.664124,107.219551,7335558
2014-06-30,126.712044,126.759972,125.657707,125.945251,106.611023,6189147
2014-07-01,125.897331,126.999588,125.849403,126.520348,107.097839,5855997
2014-07-02,126.280724,127.718452,126.232803,127.526756,107.949745,4441185
2014-07-03,128.485245,128.868637,128.341476,128.724869,108.963928,4280473
2014-07-07,128.437317,128.629013,127.862228,128.197693,108.517700,5271430
2014-07-08,127.574684,127.718452,126.280724,126.376572,106.976135,6073235
2014-07-09,126.664124,126.664124,125.849403,126.136955,106.773293,7891705
2014-07-10,125.226387,125.993179,125.082619,125.561859,106.286491,6935615
2014-07-11,125.513931,127.239212,125.178467,127.239212,107.706367,7395026
2014-07-14,127.622604,128.724869,127.574684,127.766380,108.152588,5273684
2014-07-15,128.197693,128.437317,127.239212,127.526756,107.949745,8646999
2014-07-16,127.910156,130.114670,127.766380,129.491653,109.613014,9803717
2014-07-17,129.012421,129.299957,127.478836,127.526756,107.949745,7835032
2014-07-18,128.293549,128.341476,125.801483,126.807892,107.341255,11560506
2014-07-21,126.184875,126.184875,123.261490,124.507523,105.394005,12382634
2014-07-22,124.938843,125.082619,123.884506,124.699219,105.556290,7206062
2014-07-23,124.938843,125.034691,124.172050,124.172050,105.110046,6689874
2014-07-24,124.363747,124.986771,124.124130,124.315826,105.231720,4592820
2014-07-25,124.459602,124.555450,123.309418,123.596962,104.623238,5140203
2014-07-28,123.021866,123.309418,121.919609,122.638474,103.811890,6881717
2014-07-29,122.542625,123.261490,121.967529,121.967529,103.243942,4700927
2014-07-30,122.590546,123.596962,121.727905,122.878098,104.014732,5391453
2014-07-31,122.350929,122.494698,120.529800,120.529800,102.026924,7928158
2014-08-01,120.146408,121.536209,118.612823,121.488289,102.838257,8387966
2014-08-04,121.392441,121.823761,120.290176,121.104897,102.513695,5928153
2014-08-05,120.290176,121.200745,119.571312,119.906784,101.499535,5778751
2014-08-06,120.433952,122.542625,120.242256,121.919609,103.203354,9853566
2014-08-07,122.734322,123.165642,121.823761,122.207153,103.446770,7546786
2014-08-08,122.015457,123.021866,121.248665,122.973946,104.095863,4784517
2014-08-11,123.836578,124.603371,123.261490,123.596962,104.623238,5816059
2014-08-12,123.884506,123.932434,122.638474,122.734322,103.893021,4544723
2014-08-13,123.261490,124.219978,123.165642,123.788658,104.785484,4146137
2014-08-14,124.076202,124.363747,123.309418,124.028282,104.988342,4866438
2014-08-15,124.363747,124.459602,122.255081,122.878098,104.014732,5877573
2014-08-18,123.980354,124.938843,123.884506,124.938843,105.759117,5594210
2014-08-19,125.274315,125.370163,124.842995,124.842995,105.677963,3367222
2014-08-20,124.986771,126.520348,124.651299,126.328651,106.935577,6021028
2014-08-21,126.616196,126.759972,126.041100,126.664124,107.219551,4629168
2014-08-22,126.232803,126.376572,125.130539,125.322235,106.083672,4754241
2014-08-25,125.322235,125.993179,124.699219,125.561859,106.286491,4560560
2014-08-26,125.657707,125.945251,124.651299,124.651299,105.515724,5490651
2014-08-27,124.842995,125.561859,124.699219,125.226387,106.002518,4418733
2014-08-28,124.747147,125.034691,124.411674,124.651299,105.515724,2804189
2014-08-29,124.747147,125.034691,124.124130,124.507523,105.394005,4572621
2014-09-02,124.076202,124.747147,123.501114,123.884506,104.866646,5086910
2014-09-03,124.507523,124.603371,123.740730,124.363747,105.272316,4165354
2014-09-04,124.555450,125.226387,124.076202,124.411674,105.312881,5611299
2014-09-05,124.124130,125.082619,123.644882,125.082619,105.880829,4390584
2014-09-08,125.274315,125.897331,124.890915,124.986771,105.799713,4252471
2014-09-09,124.938843,125.130539,123.884506,124.124130,105.069496,4520956
2014-09-10,124.555450,124.747147,123.884506,124.363747,105.272316,3987533
2014-09-11,124.172050,125.034691,123.788658,124.699219,105.556290,4711799
2014-09-12,124.459602,124.459602,123.644882,123.980354,104.947784,5134131
2014-09-15,123.788658,124.363747,123.405266,124.219978,105.150627,3202379
2014-09-16,124.219978,125.897331,124.028282,125.609787,106.327080,5734639
2014-09-17,126.136955,126.520348,125.082619,125.897331,106.570473,6178651
2014-09-18,125.513931,126.328651,125.226387,125.609787,107.225044,6593346
2014-09-19,126.280724,126.520348,125.801483,125.993179,107.552315,7980532
2014-09-22,125.513931,125.897331,124.747147,124.986771,106.693222,4800417
2014-09-23,124.555450,125.274315,124.507523,124.699219,106.447746,4524796
2014-09-24,124.651299,124.651299,123.117714,124.267899,106.079536,7106968
2014-09-25,124.028282,124.028282,122.350929,122.446777,104.524925,6403193
2014-09-26,122.590546,123.165642,121.871681,122.830170,104.852242,6036991
2014-09-29,121.536209,122.303001,121.248665,121.823761,103.993134,6415858
2014-09-30,121.536209,123.165642,121.392441,122.782249,104.811348,8513580
2014-10-01,121.871681,122.063377,120.194328,120.577721,102.929466,8780751
2014-10-02,120.721497,121.009041,119.858856,120.386024,102.765839,5946682
2014-10-03,121.200745,121.871681,120.529800,121.727905,103.911316,4519224
2014-10-06,122.686394,122.830170,120.146408,120.865273,103.174911,6362650
2014-10-07,120.290176,120.721497,118.852448,118.900368,101.497620,6674099
2014-10-08,119.571312,121.009041,118.181503,121.009041,103.297668,7703408
2014-10-09,120.913193,121.296593,118.516975,118.756599,101.374916,7097161
2014-10-10,118.804520,119.187920,116.024910,116.312454,99.288490,9981831
2014-10-13,116.168678,116.599998,114.539253,114.778877,97.979355,8149256
2014-10-14,115.881134,118.085655,115.258118,115.497742,98.593018,8815222
2014-10-15,114.347557,116.935471,113.532845,116.360382,99.329391,13695870
2014-10-16,114.970573,117.462639,114.826797,116.216606,99.206673,10787392
2014-10-17,119.810936,121.009041,118.373199,118.948296,101.538544,10983513
2014-10-20,119.379616,120.386024,118.421127,119.954704,102.397621,7067072
2014-10-21,121.104897,122.350929,120.433952,121.967529,104.115868,6611375
2014-10-22,121.440361,122.111305,120.529800,120.721497,103.052254,6265851
2014-10-23,121.823761,123.117714,121.727905,121.919609,104.074944,6460283
2014-10-24,121.919609,122.926018,121.775833,122.878098,104.893166,4290906
2014-10-27,122.973946,123.165642,121.632057,122.303001,104.402260,4128275
2014-10-28,122.590546,124.028282,122.494698,124.028282,105.875000,5964981
2014-10-29,124.028282,124.124130,121.679985,122.973946,104.974983,6015665
2014-10-30,121.823761,123.261490,121.344513,123.021866,105.015869,5461480
2014-10-31,123.932434,124.267899,123.021866,123.692810,105.588638,8336363
2014-11-03,122.159225,123.836578,122.111305,123.165642,105.138618,7325500
2014-11-04,123.309418,123.644882,122.638474,123.165642,105.138618,4706144
2014-11-05,124.124130,124.124130,123.021866,123.740730,105.629555,6590738
2014-11-06,124.076202,126.472420,123.980354,126.328651,107.838676,8392139
2014-11-07,125.993179,127.047516,125.609787,126.568268,108.043228,5506759
2014-11-10,126.568268,127.143364,126.424500,126.855820,108.288681,3396560
2014-11-11,126.855820,126.999588,125.753555,126.424500,107.920517,3957089
2014-11-12,125.897331,127.478836,125.897331,127.095436,108.493233,5864156
2014-11-13,126.855820,127.814308,126.376572,126.616196,108.084122,5305463
2014-11-14,126.664124,127.047516,126.424500,126.807892,108.247787,3535550
2014-11-17,126.855820,127.862228,126.616196,127.526756,108.861412,5135904
2014-11-18,127.958076,129.635437,127.910156,129.443741,110.497826,7673361
2014-11-19,129.347885,129.395813,128.293549,129.012421,110.129646,7039299
2014-11-20,128.437317,129.252029,128.197693,128.676941,109.843277,4423094
2014-11-21,129.827133,129.875046,128.724869,129.347885,110.416000,7549707
2014-11-24,129.443741,129.827133,128.485245,129.395813,110.456909,5008620
2014-11-25,129.443741,129.539581,128.629013,128.724869,109.884163,5848381
2014-11-26,128.868637,129.252029,128.341476,128.772797,109.925125,4025029
2014-11-28,128.437317,128.916565,126.712044,126.951668,108.370522,6507169
2014-12-01,125.370163,125.657707,123.884506,124.699219,106.447746,10217577
2014-12-02,124.938843,125.561859,124.747147,124.842995,106.570450,5265108
2014-12-03,125.370163,126.855820,125.034691,126.424500,107.920517,7169817
2014-12-04,125.849403,125.945251,124.219978,125.034691,106.734123,6173706
2014-12-05,125.274315,125.322235,124.267899,124.651299,106.406837,4671777
2014-12-08,124.028282,125.034691,122.734322,123.117714,105.097694,7851516
2014-12-09,122.015457,123.117714,121.104897,122.590546,104.647682,6783438
2014-12-10,122.782249,122.830170,120.529800,121.104897,103.379463,9454521
2014-12-11,121.344513,123.117714,121.296593,121.775833,103.952248,8534363
2014-12-12,121.488289,121.584137,119.139992,119.283768,101.824936,10651052
2014-12-15,119.906784,119.954704,116.983398,117.846031,100.597610,13265484
2014-12-16,117.606415,120.673576,116.935471,117.366791,100.188507,10096741
2014-12-17,117.941887,118.469055,115.306046,118.181503,100.883965,16189945
2014-12-18,120.433952,120.529800,118.277351,120.481873,103.815933,10859756
2014-12-19,120.386024,123.165642,119.810936,122.782249,105.798111,18093862
2014-12-22,122.926018,123.501114,122.494698,123.213562,106.169754,7352856
2014-12-23,123.117714,124.603371,122.686394,124.028282,106.871780,6551927
2014-12-24,124.076202,124.315826,123.165642,123.788658,106.665291,3727769
2014-12-26,123.836578,124.124130,123.357338,123.549034,106.458832,3125445
2014-12-29,123.165642,123.884506,123.069794,123.165642,106.128456,4352316
2014-12-30,122.734322,123.165642,121.823761,122.542625,105.591614,4629064
2014-12-31,121.823761,122.303001,121.104897,121.104897,104.352745,5885627
2015-01-02,121.440361,122.015457,119.187920,120.098480,103.485588,8538620
2015-01-05,119.858856,119.858856,117.510567,117.893959,101.585976,8770735
2015-01-06,117.223015,117.750183,114.683029,115.353966,99.397369,13304295
2015-01-07,116.024910,116.887550,114.922646,115.401894,99.438652,9106535
2015-01-08,116.552078,116.839622,115.641518,116.791702,100.636215,9019294
2015-01-09,117.510567,117.558487,114.778877,115.162270,99.232170,9000055
2015-01-12,115.353966,115.689438,113.916237,114.922646,99.025719,8945573
2015-01-13,116.264534,116.599998,113.245293,114.347557,98.530144,8591202
2015-01-14,113.341141,114.299629,112.190956,113.964165,98.199799,8732675
2015-01-15,114.347557,114.874725,112.909828,113.005676,97.373894,6568703
2015-01-16,112.670204,113.341141,112.382660,113.053596,97.415192,10390099
2015-01-20,114.251709,114.395477,112.861900,114.299629,98.488853,9298421
2015-01-21,114.203781,115.401894,113.628693,115.210197,99.273476,7849930
2015-01-22,116.456230,116.743774,114.826797,116.360382,100.264572,9834098
2015-01-23,117.079247,119.283768,116.408302,117.318871,101.090462,13299850
2015-01-26,118.469055,118.564903,116.935471,117.846031,101.544716,8174317
2015-01-27,116.887550,117.223015,115.976982,116.839622,100.677498,8012228
2015-01-28,117.270943,117.366791,114.107933,114.251709,98.447563,10360866
2015-01-29,114.251709,115.976982,113.964165,115.401894,99.438652,8437544
2015-01-30,114.443405,115.545662,114.155861,114.491325,98.654045,11416362
2015-02-02,115.018494,116.072830,114.539253,116.024910,99.975471,8263540
2015-02-03,116.408302,117.558487,116.264534,117.270943,101.049164,7871527
2015-02-04,116.983398,117.079247,115.401894,115.785286,99.769028,6935093
2015-02-05,116.216606,117.414719,116.168678,117.414719,101.173065,5351640
2015-02-06,117.606415,118.612823,117.270943,117.510567,101.255653,5732365
2015-02-09,117.270943,118.612823,117.175095,118.085655,101.751175,5693136
2015-02-10,118.708672,118.852448,117.654335,118.469055,102.081558,5649693
2015-02-11,118.421127,118.948296,117.893959,118.708672,102.288010,5102894
2015-02-12,118.900368,119.763008,118.421127,119.283768,102.783585,5534199
2015-02-13,119.763008,120.625648,119.523392,120.529800,103.857231,6901749
2015-02-17,120.386024,120.817345,119.715088,120.625648,103.939827,7509644
2015-02-18,121.200745,121.200745,120.529800,121.009041,104.270187,6414440
2015-02-19,119.954704,120.817345,119.571312,119.858856,104.228523,6934446
2015-02-20,119.235840,120.865273,118.852448,120.817345,105.061996,8323489
2015-02-23,120.865273,121.248665,120.290176,120.625648,104.895294,6421471
2015-02-24,120.386024,121.967529,120.242256,121.679985,105.812164,8860648
2015-02-25,121.967529,124.890915,121.919609,124.172050,107.979233,14234844
2015-02-26,124.315826,124.651299,123.692810,124.076202,107.895889,7980741
2015-02-27,123.788658,125.897331,123.405266,124.555450,108.312653,10752733
2015-03-02,124.028282,125.178467,123.884506,125.130539,108.812698,6762530
2015-03-03,124.842995,124.986771,123.549034,123.932434,107.770859,6373020
2015-03-04,123.453186,123.501114,122.063377,122.973946,106.937378,6581995
2015-03-05,122.782249,123.740730,122.590546,123.740730,107.604172,5920536
2015-03-06,123.213562,123.549034,121.392441,121.823761,105.937172,6737031
2015-03-09,122.303001,123.165642,122.159225,122.878098,106.854034,6591865
2015-03-10,122.207153,122.878098,120.625648,120.625648,104.895294,7812747
2015-03-11,121.152817,122.159225,120.481873,120.721497,104.978691,7553171
2015-03-12,121.104897,121.775833,120.625648,121.727905,105.853806,6128301
2015-03-13,121.152817,121.536209,118.900368,120.002632,104.353516,9453853
2015-03-16,120.098480,122.111305,119.619240,121.967529,106.062180,7221878
2015-03-17,121.248665,121.679985,120.242256,121.296593,105.478767,7148555
2015-03-18,120.673576,123.884506,120.338104,122.878098,106.854034,7992342
2015-03-19,121.919609,122.734322,121.056969,121.392441,105.562103,7994846
2015-03-20,121.440361,122.350929,121.248665,121.727905,105.853806,10565104
2015-03-23,122.111305,123.357338,121.967529,122.063377,106.145554,6673953
2015-03-24,121.632057,122.111305,121.104897,121.104897,105.312027,5383753
2015-03-25,120.913193,121.392441,119.379616,119.379616,103.811775,7281764
2015-03-26,118.852448,119.427544,118.229431,118.852448,103.353348,6782436
2015-03-27,119.427544,119.427544,118.421127,119.139992,103.603386,5909436
2015-03-30,119.715088,120.769424,119.667160,120.386024,104.686935,5692594
2015-03-31,120.242256,120.242256,118.900368,118.900368,103.394989,7290841
2015-04-01,118.469055,119.427544,117.750183,119.044144,103.520012,8085552
2015-04-02,118.900368,119.810936,118.373199,119.523392,103.936790,6095667
2015-04-06,119.331688,121.775833,118.804520,120.673576,104.936974,6978724
2015-04-07,120.625648,121.152817,119.810936,119.906784,104.270203,4436490
2015-04-08,120.050552,120.386024,119.187920,119.858856,104.228523,4682210
2015-04-09,120.242256,123.788658,119.427544,123.309418,107.229073,12551004
2015-04-10,130.018829,137.447098,129.395813,136.632385,118.814667,73595516
2015-04-13,134.475800,135.098816,131.792023,132.415039,115.147285,32130811
2015-04-14,131.696182,133.421463,131.216934,132.894287,115.564018,11638587
2015-04-15,132.702591,133.469376,131.456558,131.600327,114.438843,11772736
2015-04-16,130.881470,131.792023,130.258453,130.737686,113.688660,13012815
2015-04-17,131.312790,132.750519,129.012421,130.593918,113.563614,18319384
2015-04-20,130.929382,131.504486,129.443741,129.491653,112.605125,12871738
2015-04-21,129.539581,129.683350,127.239212,127.574684,110.938118,16040335
2015-04-22,127.958076,129.491653,127.478836,128.964493,112.146713,9818824
2015-04-23,128.341476,129.731277,128.005997,128.676941,111.896667,7963756
2015-04-24,128.820724,129.108261,127.958076,128.437317,111.688278,5782861
2015-04-27,129.204117,129.395813,128.485245,128.820724,112.021706,7557261
2015-04-28,129.156189,130.162598,127.670532,129.970901,113.021881,8018175
2015-04-29,129.156189,130.593918,128.916565,129.827133,112.896873,7752631
2015-04-30,129.683350,131.073166,129.252029,129.779205,112.855171,8969340
2015-05-01,129.827133,130.929382,129.347885,130.881470,113.813705,5905826
2015-05-04,131.121094,132.319199,130.593918,130.689774,113.647011,5467301
2015-05-05,130.593918,131.121094,128.676941,129.012421,112.188408,6332331
2015-05-06,129.395813,130.258453,127.526756,128.485245,111.729973,5792668
2015-05-07,128.341476,129.970901,127.766380,129.587509,112.688469,6476496
2015-05-08,130.593918,131.744110,130.450150,131.121094,114.022064,7766716
2015-05-11,130.593918,130.833542,128.724869,129.012421,112.188408,6771794
2015-05-12,128.533173,129.827133,128.197693,129.539581,112.646805,6216002
2015-05-13,129.491653,130.545990,129.012421,130.402222,113.396950,7756053
2015-05-14,130.929382,131.456558,130.114670,131.360703,114.230446,5628889
2015-05-15,131.216934,131.504486,130.593918,130.689774,113.647011,7463572
2015-05-18,130.402222,131.264862,130.402222,130.881470,113.813705,4692706
2015-05-19,130.689774,131.264862,130.402222,131.073166,113.980385,6082667
2015-05-20,131.025238,132.750519,130.354294,132.462967,115.188972,8382707
2015-05-21,132.654663,133.181839,132.031647,132.846359,115.522385,8411398
2015-05-22,132.702591,133.133911,132.367126,132.654663,115.355644,4859594
2015-05-26,131.887878,132.175430,131.216934,131.887878,114.688889,9904188
2015-05-27,132.127502,132.367126,131.600327,131.887878,114.688889,5284743
2015-05-28,131.792023,132.415039,130.833542,132.415039,115.147285,5512498
2015-05-29,131.792023,131.792023,130.689774,130.689774,113.647011,8693071
2015-06-01,130.641846,131.025238,129.731277,130.737686,113.688660,6953122
2015-06-02,130.450150,131.408630,130.114670,130.977310,113.897034,5493092
2015-06-03,131.456558,132.079575,131.121094,131.935806,114.730553,5489128
2015-06-04,131.408630,132.367126,130.402222,130.641846,113.605309,6961072
2015-06-05,130.641846,131.216934,130.162598,130.785614,113.730301,6395013
2015-06-08,130.929382,131.121094,130.402222,130.545990,113.521950,6220801
2015-06-09,130.737686,131.648254,130.210526,130.977310,113.897034,6492291
2015-06-10,131.121094,132.654663,130.929382,132.415039,115.147285,6922511
2015-06-11,132.127502,132.462967,131.121094,131.839951,114.647194,6549569
2015-06-12,131.504486,131.696182,130.737686,131.264862,114.147079,4626164
2015-06-15,131.264862,131.264862,129.922974,130.402222,113.396950,5946598
2015-06-16,130.210526,130.545990,129.395813,130.450150,113.438629,5752709
2015-06-17,130.306366,131.312790,129.922974,130.689774,113.647011,7626245
2015-06-18,129.779205,131.360703,129.539581,131.169006,115.033943,7862534
2015-06-19,130.689774,131.216934,130.258453,130.545990,114.487556,12575563
2015-06-22,130.833542,131.792023,130.785614,131.408630,115.244110,5739188
2015-06-23,131.408630,132.271271,131.264862,132.031647,115.790482,6783792
2015-06-24,132.031647,132.223343,130.593918,130.641846,114.571625,6772483
2015-06-25,130.737686,131.073166,129.491653,129.587509,113.646996,4870611
2015-06-26,129.587509,130.018829,128.964493,129.827133,113.857162,5378766
2015-06-29,128.916565,129.252029,127.143364,127.670532,111.965828,6963534
2015-06-30,128.533173,129.204117,127.143364,127.335060,111.671616,7419565
2015-07-01,127.814308,128.772797,126.855820,127.766380,112.049889,6349045
2015-07-02,127.958076,128.581100,127.478836,128.341476,112.554230,5425694
2015-07-06,127.143364,127.670532,125.561859,126.089027,110.578880,5812929
2015-07-07,126.424500,127.239212,124.267899,126.855820,111.251320,6812212
2015-07-08,125.034691,125.753555,124.028282,124.076202,108.813644,6683593
2015-07-09,125.418083,126.520348,124.651299,124.699219,109.360016,6345706
2015-07-10,126.472420,126.712044,124.795067,125.897331,110.410736,5291629
2015-07-13,126.951668,127.143364,125.753555,126.855820,111.251320,5075622
2015-07-14,126.280724,128.101852,126.280724,127.766380,112.049889,4652038
2015-07-15,127.526756,128.389404,127.478836,128.293549,112.512215,5826910
2015-07-16,129.299957,129.587509,128.629013,129.587509,113.646996,6392447
